titulo,tipo,data,urn,autor,assuntos,classificacao,jurisdicao,autoridade,ementa,url,localidade,numero,ano,termo_busca,data_coleta,origem,categoria,modal,pais,estado,municipio,fontes_localizacao
Acórdão PJe TRT 3ª / Nona Turma / 2023-12-07,,2023-12-07,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2023-12-07;0010039-75.2023.5.03.0023,ANTT,,Jurisprudência,Federal,,"COMPETÊNCIA DA JUSTIÇA COMUM - RELAÇÃO COMERCIAL - MOTORISTA AUTÔNOMO INSCRITO NAANTT- AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES - LEI 11.442/2007. Conforme julgamento da Ação Declaratória de Constitucionalidade 48, proferido em Sessão Virtual de 03/04/2020 a 14/04/2020, foi reconhecida, pelo e. STF, a plena aplicabilidade da Lei n. 11.442/07, fixando-se tese de configuração de relação comercial de natureza civil em caso de preenchimento dos requisitos previstos na mencionada lei, cuja competência para apreciação e julgamento é da Justiça Comum, ainda que o objeto da ação envolva alegação de fraude à CLT.",,,,,ANTT,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Quinta Turma / 2018-04-13,,2018-04-13,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.5:acordao:2018-04-13;0010494-26.2016.5.03.0107,ANTT,RELAÇÃO DE EMPREGO - MOTORISTA,,Federal,,"VÍNCULO DE EMPREGO. MOTORISTA AUTÔNOMO INSCRITO NAANTT- AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES. Para que se configure a relação de emprego, é necessário o preenchimento dos requisitos fixados no artigo 3º da CLT, quais sejam: pessoalidade, não eventualidade, onerosidade e subordinação jurídica.A prova oral colhida nos autos é no sentido de que o reclamante poderia facilmente ser substituído por outra pessoa na execução das atividades, além do que assumia os riscos da atividade econômica e não era apenado em caso de atrasos ou não comparecimento para entrega das mercadorias, não havendo como deixar de reconhecer a prestação autônoma dos serviços.",,,,,ANTT,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Primeira Turma / 2021-07-12,,2021-07-12,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.1:acordao:2021-07-12;0011938-40.2015.5.03.0104,AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES,,,Federal,,"JUÍZO DE RETRATAÇÃO. ORDEM EMANADA DO STF. VÍNCULO DE EMPREGO. MOTORISTA. TRANSPORTE DE CARGAS. À luz da tese fixada pelo STF nos autos da ADC n. 48, não haverá vínculo empregatício entre o TAC (transportador autônomo de cargas) e a ETC (empresa de transporte rodoviário de cargas) se observados os pressuposto formais da Lei nº 11.442/07, quais sejam: a) prévia inscrição do interessado em sua exploração no Registro Nacional de Transportadores Rodoviários de Cargas - RNTR-C da Agência Nacional de Transportes Terrestres -ANTT(art. 2º); b) contrato celebrado entre a ETC (empresa de transporte rodoviário de cargas) e TAC (transportador autônomo de cargas), seja este último atuando como agregado ou independente (art. 4º).",,,,,ANTT,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Terceira Turma / 2022-01-28,,2022-01-28,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.3:acordao:2022-01-28;0010758-88.2017.5.03.0113,ANTT,,,Federal,,"- RELAÇÃO DE EMPREGO - MOTORISTA AUTÔNOMO INSCRITO NAANTT- CONTRATO CELEBRADO COM FUNDAMENTO NA LEI N. 11.442/07 - ADC 48 - INCOMPETÊNCIA DA JUSTIÇA DO TRABALHO. Tratando-se de demanda que envolve pretensão de desconstituição da validade do contrato celebrado com fundamento na Lei n. 11.442/07, com vistas ao reconhecimento de vínculo de emprego entre os contratantes, impõe-se o reconhecimento da incompetência da Justiça do Trabalho, em atenção ao julgamento proferido pelo STF, nos autos da ADC n. 48, cuja decisão tem efeito vinculante e eficácia erga omnes.",,,,,ANTT,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Terceira Turma / 2021-12-17,,2021-12-17,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.3:acordao:2021-12-17;0010189-45.2017.5.03.0030,ANTT,COMPETÊNCIA DA JUSTIÇA DO TRABALHO - CONTRATO DE TRANSPORTE,,Federal,,"- RELAÇÃO DE EMPREGO - MOTORISTA AUTÔNOMO INSCRITO NAANTT- CONTRATO CELEBRADO COM FUNDAMENTO NA LEI N. 11.442/07 - ADC 48 - INCOMPETÊNCIA DA JUSTIÇA DO TRABALHO. Tratando-se de demanda que envolve pretensão de desconstituição da validade do contrato celebrado com fundamento na Lei n. 11.442/07, com vistas ao reconhecimento de vínculo de emprego entre os contratantes, impõe-se o reconhecimento da incompetência da Justiça do Trabalho, em atenção ao julgamento proferido pelo STF, nos autos da ADC n. 48, cuja decisão tem efeito vinculante e eficácia erga omnes.",,,,,ANTT,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Terceira Turma / 2022-02-11,,2022-02-11,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.3:acordao:2022-02-11;0012113-22.2016.5.03.0032,ANTT,,,Federal,,"- RELAÇÃO DE EMPREGO - MOTORISTA AUTÔNOMO INSCRITO NAANTT- CONTRATO CELEBRADO COM FUNDAMENTO NA LEI N. 11.442/07 - ADC 48 - INCOMPETÊNCIA DA JUSTIÇA DO TRABALHO. Tratando-se de demanda que envolve pretensão de desconstituição da validade do contrato celebrado com fundamento na Lei n. 11.442/07, com vistas ao reconhecimento de vínculo de emprego entre os contratantes, impõe-se o reconhecimento da incompetência da Justiça do Trabalho, em atenção ao julgamento proferido pelo STF, nos autos da ADC n. 48, cuja decisão tem efeito vinculante e eficácia erga omnes.",,,,,ANTT,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Terceira Turma / 2022-03-31,,2022-03-31,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.3:acordao:2022-03-31;0010631-09.2020.5.03.0029,ANTT,COMPETÊNCIA DA JUSTIÇA DO TRABALHO - CONTRATO DE TRANSPORTE,Jurisprudência,Federal,,"- COMPETÊNCIA DA JUSTIÇA COMUM - RELAÇÃO COMERCIAL - MOTORISTA AUTÔNOMO INSCRITO NAANTT- AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES - LEI 11.442/2007. Conforme julgamento da Ação Declaratória de Constitucionalidade 48, proferido em Sessão Virtual de 03/04/2020 a 14/04/2020, foi reconhecida, pelo e. STF, a plena aplicabilidade da Lei nº 11.442/2007, fixando-se tese de configuração de relação comercial de natureza civil em caso de preenchimento dos requisitos previstos na mencionada lei, cuja competência para apreciação e julgamento é a Justiça Comum, ainda que o objeto da ação envolva alegação de fraude à CLT.",,,,,ANTT,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Terceira Turma / 2022-04-30,,2022-04-30,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.3:acordao:2022-04-30;0011420-31.2017.5.03.0023,ANTT,,,Federal,,"RELAÇÃO DE EMPREGO - MOTORISTA AUTÔNOMO INSCRITO NAANTT- CONTRATO CELEBRADO COM FUNDAMENTO NA LEI N. 11.442/07 - ADC 48 - INCOMPETÊNCIA DA JUSTIÇA DO TRABALHO. Tratando-se de demanda que envolve pretensão de desconstituição da validade do contrato celebrado com fundamento na Lei n. 11.442/07, com vistas ao reconhecimento de vínculo de emprego entre os contratantes, impõe-se o reconhecimento da incompetência da Justiça do Trabalho, em atenção ao julgamento proferido pelo STF, nos autos da ADC n. 48, cuja decisão tem efeito vinculante e eficácia erga omnes.",,,,,ANTT,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Nona Turma / 2022-05-06,,2022-05-06,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2022-05-06;0011941-07.2017.5.03.0142,ANTT,,Jurisprudência,Federal,,"- COMPETÊNCIA DA JUSTIÇA COMUM - RELAÇÃO COMERCIAL - MOTORISTA AUTÔNOMO INSCRITO NAANTT- AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES - LEI 11.442/2007. Conforme julgamento da Ação Declaratória de Constitucionalidade 48, proferido em Sessão Virtual de 03/04/2020 a 14/04/2020, foi reconhecida, pelo e. STF, a plena aplicabilidade da Lei nº 11.442/2007, fixando-se tese de configuração de relação comercial de natureza civil em caso de preenchimento dos requisitos previstos na mencionada lei, cuja competência para apreciação e julgamento é da Justiça Comum, ainda que o objeto da ação envolva alegação de fraude à CLT.",,,,,ANTT,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Nona Turma / 2022-07-21,,2022-07-21,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2022-07-21;0010139-77.2022.5.03.0051,ANTT,,Jurisprudência,Federal,,"- COMPETÊNCIA DA JUSTIÇA COMUM - RELAÇÃO COMERCIAL - MOTORISTA AUTÔNOMO INSCRITO NAANTT- AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES - LEI N. 11.442/2007. Conforme julgamento da Ação Declaratória de Constitucionalidade 48, proferido em Sessão Virtual de 03/04/2020 a 14/04/2020, foi reconhecida, pelo e. STF, a plena aplicabilidade da Lei n. 11.442/2007, fixando-se tese de configuração de relação comercial de natureza civil em caso de preenchimento dos requisitos previstos na mencionada lei, cuja competência para apreciação e julgamento é da Justiça Comum, ainda que o objeto da ação envolva alegação de fraude à CLT.",,,,,ANTT,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Nona Turma / 2022-09-02,,2022-09-02,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2022-09-02;0011276-68.2019.5.03.0029,ANTT,,Jurisprudência,Federal,,"- COMPETÊNCIA DA JUSTIÇA COMUM - RELAÇÃO COMERCIAL - MOTORISTA AUTÔNOMO INSCRITO NAANTT- AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES - LEI 11.442/2007. Conforme julgamento da Ação Declaratória de Constitucionalidade 48, proferido em Sessão Virtual de 03/04/2020 a 14/04/2020, foi reconhecida, pelo e. STF, a plena aplicabilidade da Lei nº 11.442/2007, fixando-se tese de configuração de relação comercial de natureza civil em caso de preenchimento dos requisitos previstos na mencionada lei, cuja competência para apreciação e julgamento é da Justiça Comum, ainda que o objeto da ação envolva alegação de fraude à CLT.",,,,,ANTT,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Nona Turma / 2022-09-29,,2022-09-29,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2022-09-29;0010165-74.2018.5.03.0032,ANTT,,Jurisprudência,Federal,,"- COMPETÊNCIA DA JUSTIÇA COMUM - RELAÇÃO COMERCIAL - MOTORISTA AUTÔNOMO INSCRITO NAANTT- AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES - LEI 11.442/2007. Conforme julgamento da Ação Declaratória de Constitucionalidade 48, proferido em Sessão Virtual de 03/04/2020 a 14/04/2020, foi reconhecida, pelo e. STF, a plena aplicabilidade da Lei nº 11.442/2007, fixando-se tese de configuração de relação comercial de natureza civil em caso de preenchimento dos requisitos previstos na mencionada lei, cuja competência para apreciação e julgamento é da Justiça Comum, ainda que o objeto da ação envolva alegação de fraude à CLT.",,,,,ANTT,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Nona Turma / 2022-11-24,,2022-11-24,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2022-11-24;0010195-26.2022.5.03.0079,ANTT,,Jurisprudência,Federal,,"- COMPETÊNCIA DA JUSTIÇA COMUM - RELAÇÃO COMERCIAL - MOTORISTA AUTÔNOMO INSCRITO NAANTT- AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES - LEI 11.442/2007. Conforme julgamento da Ação Declaratória de Constitucionalidade 48, proferido em Sessão Virtual de 03/04/2020 a 14/04/2020, foi reconhecida, pelo e. STF, a plena aplicabilidade da Lei nº 11.442/2007, fixando-se tese de configuração de relação comercial de natureza civil em caso de preenchimento dos requisitos previstos na mencionada lei, cuja competência para apreciação e julgamento é da Justiça Comum, ainda que o objeto da ação envolva alegação de fraude à CLT.",,,,,ANTT,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Quinta Turma / 2016-09-28,,2016-09-28,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.5:acordao:2016-09-28;0011582-07.2014.5.03.0031,ANTT,,,Federal,,"RELAÇÃO DE EMPREGO - MOTORISTA - ÔNUS DA PROVA. Admitida a prestação de serviços em favor da reclamada, mas exibida prova documental no sentido da contratação sob a égide da Lei 11.442/2007 (transporte rodoviário de cargas por conta de terceiros, de natureza comercial), inclusive com o registro do autor naANTTna qualidade de transportador autônomo de cargas, pessoa física, tem-se que o ônus da prova passa a recair sobre o reclamante, nos termos do art. 818 da CLT e art. 373, I, do CPC. Não se desincumbindo desse encargo, a sentença que julgou improcedente a reclamatória trabalhista não merece reforma.",,,,,ANTT,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Nona Turma / 2023-04-27,,2023-04-27,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2023-04-27;0011040-10.2017.5.03.0087,ANTT,,Jurisprudência,Federal,,"COMPETÊNCIA DA JUSTIÇA COMUM - RELAÇÃO COMERCIAL - MOTORISTA AUTÔNOMO INSCRITO NAANTT- AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES - LEI 11.442/2007. Conforme julgamento da Ação Declaratória de Constitucionalidade 48, proferido em Sessão Virtual de 03/04/2020 a 14/04/2020, foi reconhecida, pelo e. STF, a plena aplicabilidade da Lei nº 11.442/2007, fixando-se tese de configuração de relação comercial de natureza civil em caso de preenchimento dos requisitos previstos na mencionada lei, cuja competência para apreciação e julgamento é da Justiça Comum, ainda que o objeto da ação envolva alegação de fraude à CLT.",,,,,ANTT,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Nona Turma / 2023-05-04,,2023-05-04,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2023-05-04;0010139-84.2022.5.03.0081,ANTT,,Jurisprudência,Federal,,"COMPETÊNCIA DA JUSTIÇA COMUM - RELAÇÃO COMERCIAL - MOTORISTA AUTÔNOMO INSCRITO NAANTT- AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES - LEI 11.442/2007. Conforme julgamento da Ação Declaratória de Constitucionalidade 48, proferido em Sessão Virtual de 03/04/2020 a 14/04/2020, foi reconhecida, pelo e. STF, a plena aplicabilidade da Lei nº 11.442/2007, fixando-se tese de configuração de relação comercial de natureza civil em caso de preenchimento dos requisitos previstos na mencionada lei, cuja competência para apreciação e julgamento é da Justiça Comum, ainda que o objeto da ação envolva alegação de fraude à CLT.",,,,,ANTT,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
